X,Y,Z,Roll,Pitch,Yaw,Actual X,Actual Y,Actual Z,Actual Roll,Actual Pitch,Actual Yaw,SMC X,SMC Y,SMC Z,SMC Roll,SMC Pitch,SMC Yaw,Target X,Target Y,Target Z,Target Roll,Target Pitch,Target Yaw,EKF X,EKF Y,EKF Z,EKF Roll,EKF Pitch,EKF Yaw
0.02587,0.044805,0.68968,0.0503,0.054721,0.06,1,-0.12814,0.28848,0.03,0.47206,1,1.0051,-0.74288,-2.1097,1.006,1.0944,1.2,-0.025667,0.086262,0.837,0,0,0,-0.02455,0.086569,0.83121,0,0,0
0.02587,0.044822,0.68968,0.0503,0.054684,0.06,1,-0.1264,0.28866,0.03,0.46838,1,1.0051,-0.74253,-2.1097,1.006,1.0937,1.2,-0.025667,0.086262,0.837,0,0,0,-0.024656,0.086539,0.83176,0,0,0
0.02425,0.04434,0.69816,0.0503,0.054647,0.06,1,-0.12465,0.28885,0.03,0.46471,1,1.0055,-0.74208,-2.1114,1.006,1.0929,1.2,-0.027387,0.085732,0.846,0,0,0,-0.024916,0.086463,0.83311,0,0,0
0.024251,0.044357,0.69816,0.050368,0.05461,0.06,1,-0.12291,0.28903,0.036786,0.46103,1,1.0055,-0.74173,-2.1114,1.0074,1.0922,1.2,-0.027387,0.085732,0.846,0,0,0,-0.025151,0.086393,0.83434,0,0,0
0.024251,0.044375,0.69816,0.050436,0.054574,0.06,1,-0.12116,0.28922,0.043571,0.45735,1,1.0055,-0.74138,-2.1114,1.0087,1.0915,1.2,-0.027387,0.085732,0.846,0,0,0,-0.025364,0.08633,0.83545,0,0,0
0.024252,0.044392,0.69816,0.050504,0.054537,0.06,1,-0.11942,0.28941,0.050357,0.45368,1,1.0055,-0.74103,-2.1113,1.0101,1.0907,1.2,-0.027387,0.085732,0.846,0,0,0,-0.025556,0.086273,0.83645,0,0,0
0.024252,0.04441,0.69816,0.050571,0.0545,0.06,1,-0.11767,0.28959,0.057143,0.45,1,1.0055,-0.74068,-2.1113,1.0114,1.09,1.2,-0.027387,0.085732,0.846,0,0,0,-0.02573,0.086222,0.83736,0,0,0
0.024252,0.044428,0.69816,0.050639,0.054598,0.06,1,-0.11593,0.28978,0.063929,0.45982,1,1.0055,-0.74033,-2.1112,1.0128,1.092,1.2,-0.027387,0.085732,0.846,0,0,0,-0.025888,0.086175,0.83818,0,0,0
0.024253,0.044445,0.69816,0.050707,0.054696,0.06,1,-0.11419,0.28996,0.070714,0.46964,1,1.0055,-0.73998,-2.1112,1.0141,1.0939,1.2,-0.027387,0.085732,0.846,0,0,0,-0.026031,0.086133,0.83893,0,0,0
0.024253,0.044463,0.69816,0.050775,0.054795,0.06,1,-0.11244,0.29015,0.0775,0.47946,1,1.0055,-0.73963,-2.1112,1.0155,1.0959,1.2,-0.027387,0.085732,0.846,0,0,0,-0.02616,0.086095,0.8396,0,0,0
0.024253,0.04448,0.69816,0.050843,0.054893,0.06,1,-0.1107,0.29033,0.084286,0.48929,1,1.0055,-0.73929,-2.1111,1.0169,1.0979,1.2,-0.027387,0.085732,0.846,0,0,0,-0.026276,0.08606,0.84021,0,0,0
0.024254,0.044498,0.69816,0.050911,0.054991,0.06,1,-0.10895,0.29052,0.091071,0.49911,1,1.0055,-0.73894,-2.1111,1.0182,1.0998,1.2,-0.027387,0.085732,0.846,0,0,0,-0.026382,0.086029,0.84076,0,0,0
0.022644,0.043983,0.70664,0.050979,0.055089,0.06,1,-0.10721,0.29071,0.097857,0.50893,1,1.0058,-0.73848,-2.1129,1.0196,1.1018,1.2,-0.029096,0.085167,0.855,0,0,0,-0.02664,0.085947,0.84211,0,0,0
0.022644,0.044001,0.70664,0.051046,0.055188,0.06,1,-0.10547,0.29089,0.10464,0.51875,1,1.0058,-0.73813,-2.1128,1.0209,1.1038,1.2,-0.029096,0.085167,0.855,0,0,0,-0.026874,0.085873,0.84334,0,0,0
0.022645,0.044018,0.70664,0.051114,0.055286,0.06,1,-0.10372,0.29108,0.11143,0.52857,1,1.0058,-0.73778,-2.1128,1.0223,1.1057,1.2,-0.029096,0.085167,0.855,0,0,0,-0.027085,0.085806,0.84445,0,0,0
0.022645,0.044036,0.70664,0.051182,0.055384,0.06,1,-0.10198,0.29126,0.11821,0.53839,1,1.0058,-0.73743,-2.1127,1.0236,1.1077,1.2,-0.029096,0.085167,0.855,0,0,0,-0.027276,0.085745,0.84545,0,0,0
0.022646,0.044053,0.70664,0.05125,0.055482,0.06,1,-0.10023,0.29145,0.125,0.54821,1,1.0058,-0.73708,-2.1127,1.025,1.1096,1.2,-0.029096,0.085167,0.855,0,0,0,-0.02745,0.08569,0.84636,0,0,0
0.022646,0.044071,0.70664,0.051318,0.05558,0.06,1,-0.098488,0.29164,0.13179,0.55804,1,1.0058,-0.73673,-2.1127,1.0264,1.1116,1.2,-0.029096,0.085167,0.855,0,0,0,-0.027606,0.08564,0.84718,0,0,0
0.022646,0.044088,0.70664,0.051386,0.055679,0.06,1,-0.096744,0.29182,0.13857,0.56786,1,1.0058,-0.73638,-2.1126,1.0277,1.1136,1.2,-0.029096,0.085167,0.855,0,0,0,-0.027748,0.085595,0.84793,0,0,0
0.022647,0.044106,0.70664,0.051454,0.055777,0.06,1,-0.095,0.29201,0.14536,0.57768,1,1.0058,-0.73603,-2.1126,1.0291,1.1155,1.2,-0.029096,0.085167,0.855,0,0,0,-0.027876,0.085554,0.8486,0,0,0
0.022647,0.044124,0.70664,0.051521,0.055875,0.06,1,-0.093256,0.29219,0.15214,0.5875,1,1.0058,-0.73568,-2.1126,1.0304,1.1175,1.2,-0.029096,0.085167,0.855,0,0,0,-0.027992,0.085518,0.84921,0,0,0
0.022647,0.044141,0.70664,0.051589,0.055973,0.06,1,-0.091512,0.29238,0.15893,0.59732,1,1.0058,-0.73534,-2.1125,1.0318,1.1195,1.2,-0.029096,0.085167,0.855,0,0,0,-0.028097,0.085484,0.84976,0,0,0
0.021048,0.043594,0.71512,0.051657,0.056071,0.06,1,-0.089767,0.29257,0.16571,0.60714,1,1.0062,-0.73487,-2.1143,1.0331,1.1214,1.2,-0.030793,0.084568,0.864,0,0,0,-0.028354,0.085397,0.85111,0,0,0
0.021049,0.043612,0.71512,0.051725,0.05617,0.06,1,-0.088023,0.29275,0.1725,0.61696,1,1.0062,-0.73452,-2.1142,1.0345,1.1234,1.2,-0.030793,0.084568,0.864,0,0,0,-0.028586,0.085318,0.85234,0,0,0
0.021049,0.04363,0.71512,0.051793,0.056268,0.06,1,-0.086279,0.29294,0.17929,0.62679,1,1.0062,-0.73417,-2.1142,1.0359,1.1254,1.2,-0.030793,0.084568,0.864,0,0,0,-0.028796,0.085247,0.85345,0,0,0
0.02105,0.043647,0.71512,0.051861,0.056366,0.06,1,-0.084535,0.29312,0.18607,0.63661,1,1.0062,-0.73382,-2.1142,1.0372,1.1273,1.2,-0.030793,0.084568,0.864,0,0,0,-0.028986,0.085182,0.85445,0,0,0
0.02105,0.043665,0.71511,0.051929,0.056464,0.06,1,-0.082791,0.29331,0.19286,0.64643,1,1.0062,-0.73347,-2.1141,1.0386,1.1293,1.2,-0.030793,0.084568,0.864,0,0,0,-0.029158,0.085124,0.85536,0,0,0
0.02105,0.043682,0.71511,0.051996,0.056563,0.06,1,-0.081047,0.29349,0.19964,0.65625,1,1.0062,-0.73312,-2.1141,1.0399,1.1313,1.2,-0.030793,0.084568,0.864,0,0,0,-0.029313,0.085071,0.85618,0,0,0
0.021051,0.0437,0.71511,0.052064,0.056661,0.06,1,-0.079302,0.29368,0.20643,0.66607,1,1.0062,-0.73277,-2.1141,1.0413,1.1332,1.2,-0.030793,0.084568,0.864,0,0,0,-0.029454,0.085023,0.85693,0,0,0
0.021051,0.043717,0.71511,0.052132,0.056759,0.06,1,-0.077558,0.29387,0.21321,0.67589,1,1.0062,-0.73243,-2.114,1.0426,1.1352,1.2,-0.030793,0.084568,0.864,0,0,0,-0.029582,0.08498,0.8576,0,0,0
0.021051,0.043735,0.71512,0.0522,0.056857,0.06,1,-0.075814,0.29405,0.22,0.68571,1,1.0062,-0.73208,-2.114,1.044,1.1371,1.2,-0.030793,0.084568,0.864,0,0,0,-0.029697,0.084941,0.85821,0,0,0
0.021052,0.043752,0.71512,0.052197,0.056955,0.06,1,-0.07407,0.29424,0.21969,0.69554,1,1.0062,-0.73173,-2.114,1.0439,1.1391,1.2,-0.030793,0.084568,0.864,0,0,0,-0.029801,0.084905,0.85876,0,0,0
0.019464,0.043174,0.7236,0.052194,0.057054,0.06,1,-0.072326,0.29442,0.21937,0.70536,1,1.0065,-0.73125,-2.1157,1.0439,1.1411,1.2,-0.032479,0.083935,0.873,0,0,0,-0.030056,0.084813,0.86011,0,0,0
0.019465,0.043191,0.7236,0.052191,0.057152,0.06,1,-0.070581,0.29461,0.21906,0.71518,1,1.0065,-0.7309,-2.1157,1.0438,1.143,1.2,-0.032479,0.083935,0.873,0,0,0,-0.030286,0.08473,0.86134,0,0,0
0.019465,0.043209,0.72359,0.052187,0.05725,0.06,1,-0.068837,0.2948,0.21875,0.725,1,1.0065,-0.73055,-2.1156,1.0437,1.145,1.2,-0.032479,0.083935,0.873,0,0,0,-0.030495,0.084654,0.86245,0,0,0
0.019466,0.043227,0.72359,0.052184,0.057348,0.06,1,-0.067093,0.29498,0.21844,0.73482,1,1.0065,-0.73021,-2.1156,1.0437,1.147,1.2,-0.032479,0.083935,0.873,0,0,0,-0.030684,0.084586,0.86345,0,0,0
0.019466,0.043244,0.72359,0.052181,0.057446,0.06,1,-0.065349,0.29517,0.21812,0.74464,1,1.0065,-0.72986,-2.1156,1.0436,1.1489,1.2,-0.032479,0.083935,0.873,0,0,0,-0.030854,0.084524,0.86436,0,0,0
0.019466,0.043262,0.72359,0.052178,0.057545,0.06,1,-0.063605,0.29535,0.21781,0.75446,1,1.0065,-0.72951,-2.1155,1.0436,1.1509,1.2,-0.032479,0.083935,0.873,0,0,0,-0.031009,0.084468,0.86518,0,0,0
0.019467,0.043279,0.72359,0.052175,0.057643,0.06,1,-0.06186,0.29554,0.2175,0.76429,1,1.0065,-0.72916,-2.1155,1.0435,1.1529,1.2,-0.032479,0.083935,0.873,0,0,0,-0.031149,0.084417,0.86593,0,0,0
0.019467,0.043297,0.72359,0.052172,0.057741,0.06,1,-0.060116,0.29572,0.21719,0.77411,1,1.0065,-0.72881,-2.1155,1.0434,1.1548,1.2,-0.032479,0.083935,0.873,0,0,0,-0.031275,0.084371,0.8666,0,0,0
0.019467,0.043315,0.72359,0.052169,0.057839,0.06,1,-0.058372,0.29591,0.21688,0.78393,1,1.0065,-0.72846,-2.1154,1.0434,1.1568,1.2,-0.032479,0.083935,0.873,0,0,0,-0.03139,0.08433,0.86721,0,0,0
0.019468,0.043332,0.72359,0.052166,0.057938,0.06,1,-0.056628,0.2961,0.21656,0.79375,1,1.0065,-0.72811,-2.1154,1.0433,1.1588,1.2,-0.032479,0.083935,0.873,0,0,0,-0.031493,0.084292,0.86776,0,0,0
0.017892,0.042722,0.73208,0.052163,0.058036,0.06,1,-0.054884,0.29628,0.21625,0.80357,1,1.0068,-0.72763,-2.1171,1.0433,1.1607,1.2,-0.034151,0.083269,0.882,0,0,0,-0.031746,0.084195,0.86911,0,0,0
0.017893,0.042739,0.73207,0.052159,0.058134,0.06,1,-0.05314,0.29647,0.21594,0.81339,1,1.0068,-0.72728,-2.1171,1.0432,1.1627,1.2,-0.034151,0.083269,0.882,0,0,0,-0.031975,0.084107,0.87034,0,0,0
0.017893,0.042757,0.73207,0.052156,0.058232,0.06,1,-0.051395,0.29665,0.21562,0.82321,1,1.0068,-0.72693,-2.1171,1.0431,1.1646,1.2,-0.034151,0.083269,0.882,0,0,0,-0.032182,0.084027,0.87145,0,0,0
0.017894,0.042775,0.73207,0.052153,0.05833,0.06,1,-0.049651,0.29684,0.21531,0.83304,1,1.0068,-0.72658,-2.117,1.0431,1.1666,1.2,-0.034151,0.083269,0.882,0,0,0,-0.032369,0.083955,0.87245,0,0,0
0.017894,0.042792,0.73207,0.05215,0.058429,0.06,1,-0.047907,0.29703,0.215,0.84286,1,1.0068,-0.72624,-2.117,1.043,1.1686,1.2,-0.034151,0.083269,0.882,0,0,0,-0.032538,0.08389,0.87336,0,0,0
0.017895,0.04281,0.73207,0.052147,0.058527,0.06,1,-0.046163,0.29721,0.21469,0.85268,1,1.0068,-0.72589,-2.117,1.0429,1.1705,1.2,-0.034151,0.083269,0.882,0,0,0,-0.032692,0.083831,0.87418,0,0,0
0.017895,0.042827,0.73207,0.052144,0.058625,0.06,1,-0.044419,0.2974,0.21438,0.8625,1,1.0068,-0.72554,-2.1169,1.0429,1.1725,1.2,-0.034151,0.083269,0.882,0,0,0,-0.032831,0.083777,0.87493,0,0,0
0.017895,0.042845,0.73207,0.052141,0.058723,0.06,1,-0.042674,0.29758,0.21406,0.87232,1,1.0068,-0.72519,-2.1169,1.0428,1.1745,1.2,-0.034151,0.083269,0.882,0,0,0,-0.032956,0.083729,0.8756,0,0,0
0.017896,0.042863,0.73207,0.052138,0.058821,0.06,1,-0.04093,0.29777,0.21375,0.88214,1,1.0068,-0.72484,-2.1168,1.0428,1.1764,1.2,-0.034151,0.083269,0.882,0,0,0,-0.03307,0.083685,0.87621,0,0,0
0.017896,0.04288,0.73207,0.052134,0.05892,0.06,1,-0.039186,0.29796,0.21344,0.89196,1,1.0068,-0.72449,-2.1168,1.0427,1.1784,1.2,-0.034151,0.083269,0.882,0,0,0,-0.033173,0.083646,0.87676,0,0,0
0.016333,0.042238,0.74055,0.052131,0.059018,0.06,1,-0.037442,0.29814,0.21312,0.90179,1,1.0072,-0.724,-2.1186,1.0426,1.1804,1.2,-0.035809,0.082569,0.891,0,0,0,-0.033423,0.083543,0.87811,0,0,0
0.016334,0.042256,0.74055,0.052128,0.059116,0.06,1,-0.035698,0.29833,0.21281,0.91161,1,1.0072,-0.72365,-2.1185,1.0426,1.1823,1.2,-0.035809,0.082569,0.891,0,0,0,-0.03365,0.083451,0.87934,0,0,0
0.016335,0.042274,0.74055,0.052125,0.059214,0.06,1,-0.033953,0.29851,0.2125,0.92143,1,1.0072,-0.7233,-2.1185,1.0425,1.1843,1.2,-0.035809,0.082569,0.891,0,0,0,-0.033856,0.083367,0.88045,0,0,0
0.016335,0.042291,0.74055,0.052122,0.059313,0.06,1,-0.032209,0.2987,0.21219,0.93125,1,1.0072,-0.72296,-2.1185,1.0424,1.1863,1.2,-0.035809,0.082569,0.891,0,0,0,-0.034042,0.083291,0.88145,0,0,0
0.016335,0.042309,0.74055,0.052119,0.059411,0.06,1,-0.030465,0.29888,0.21188,0.94107,1,1.0072,-0.72261,-2.1184,1.0424,1.1882,1.2,-0.035809,0.082569,0.891,0,0,0,-0.03421,0.083222,0.88236,0,0,0
0.016336,0.042327,0.74055,0.052116,0.059509,0.06,1,-0.028721,0.29907,0.21156,0.95089,1,1.0072,-0.72226,-2.1184,1.0423,1.1902,1.2,-0.035809,0.082569,0.891,0,0,0,-0.034362,0.08316,0.88318,0,0,0
0.016336,0.042344,0.74055,0.052112,0.059607,0.06,1,-0.026977,0.29926,0.21125,0.96071,1,1.0072,-0.72191,-2.1183,1.0422,1.1921,1.2,-0.035809,0.082569,0.891,0,0,0,-0.034499,0.083104,0.88393,0,0,0
0.016336,0.042362,0.74055,0.052109,0.059705,0.06,1,-0.025233,0.29944,0.21094,0.97054,1,1.0072,-0.72156,-2.1183,1.0422,1.1941,1.2,-0.035809,0.082569,0.891,0,0,0,-0.034624,0.083053,0.8846,0,0,0
0.016337,0.042379,0.74055,0.052106,0.059804,0.06,1,-0.023488,0.29963,0.21062,0.98036,1,1.0072,-0.72121,-2.1183,1.0421,1.1961,1.2,-0.035809,0.082569,0.891,0,0,0,-0.034737,0.083007,0.88521,0,0,0
0.016337,0.042397,0.74055,0.052103,0.059902,0.06,1,-0.021744,0.29981,0.21031,0.99018,1,1.0072,-0.72086,-2.1182,1.0421,1.198,1.2,-0.035809,0.082569,0.891,0,0,0,-0.034839,0.082966,0.88576,0,0,0
0.014788,0.041724,0.74903,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.035087,0.082858,0.88711,0,0,0
0.014789,0.041724,0.74903,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.035313,0.082761,0.88834,0,0,0
0.014789,0.041724,0.74903,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.035516,0.082673,0.88945,0,0,0
0.01479,0.041725,0.74902,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.0357,0.082594,0.89045,0,0,0
0.01479,0.041725,0.74902,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.035867,0.082522,0.89136,0,0,0
0.01479,0.041725,0.74902,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.036018,0.082456,0.89218,0,0,0
0.014791,0.041725,0.74902,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.036155,0.082397,0.89293,0,0,0
0.014791,0.041725,0.74902,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.036278,0.082344,0.8936,0,0,0
0.014791,0.041725,0.74901,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.03639,0.082296,0.89421,0,0,0
0.014792,0.041726,0.74901,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0075,-0.72037,-2.12,1.042,1.2,1.2,-0.037453,0.081837,0.9,0,0,0,-0.036491,0.082252,0.89476,0,0,0
0.013257,0.041004,0.75749,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.036738,0.08214,0.89611,0,0,0
0.013257,0.041005,0.75749,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.036961,0.082038,0.89734,0,0,0
0.013258,0.041005,0.75749,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.037162,0.081946,0.89845,0,0,0
0.013258,0.041005,0.75748,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.037345,0.081863,0.89945,0,0,0
0.013259,0.041005,0.75748,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.03751,0.081788,0.90036,0,0,0
0.013259,0.041005,0.75748,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.03766,0.08172,0.90118,0,0,0
0.013259,0.041006,0.75748,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.037795,0.081658,0.90193,0,0,0
0.01326,0.041006,0.75748,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.037918,0.081602,0.9026,0,0,0
0.01326,0.041006,0.75747,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.038028,0.081552,0.90321,0,0,0
0.01326,0.041006,0.75747,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0078,-0.72021,-2.1218,1.042,1.2,1.2,-0.039082,0.081071,0.909,0,0,0,-0.038129,0.081506,0.90376,0,0,0
0.01174,0.040254,0.76595,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.038373,0.081389,0.90511,0,0,0
0.011741,0.040255,0.76595,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.038594,0.081283,0.90634,0,0,0
0.011741,0.040255,0.76595,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.038794,0.081187,0.90745,0,0,0
0.011742,0.040255,0.76594,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.038975,0.0811,0.90845,0,0,0
0.011742,0.040255,0.76594,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.039138,0.081021,0.90936,0,0,0
0.011742,0.040255,0.76594,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.039287,0.08095,0.91018,0,0,0
0.011743,0.040256,0.76594,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.039421,0.080886,0.91093,0,0,0
0.011743,0.040256,0.76594,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.039542,0.080828,0.9116,0,0,0
0.011743,0.040256,0.76593,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.039652,0.080775,0.91221,0,0,0
0.011744,0.040256,0.76593,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0081,-0.72005,-2.1236,1.042,1.2,1.2,-0.040696,0.080274,0.918,0,0,0,-0.039751,0.080727,0.91276,0,0,0
0.010239,0.039474,0.77441,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.039993,0.080605,0.91411,0,0,0
0.010239,0.039474,0.77441,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.040212,0.080495,0.91534,0,0,0
0.01024,0.039475,0.77441,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.04041,0.080395,0.91645,0,0,0
0.01024,0.039475,0.7744,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.040589,0.080304,0.91745,0,0,0
0.010241,0.039475,0.7744,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.040751,0.080222,0.91836,0,0,0
0.010241,0.039475,0.7744,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.040898,0.080148,0.91918,0,0,0
0.010241,0.039475,0.7744,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.04103,0.080081,0.91993,0,0,0
0.010242,0.039476,0.7744,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.04115,0.080021,0.9206,0,0,0
0.010242,0.039476,0.77439,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.041259,0.079966,0.92121,0,0,0
0.010242,0.039476,0.77439,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0085,-0.71989,-2.1254,1.042,1.2,1.2,-0.042293,0.079444,0.927,0,0,0,-0.041358,0.079916,0.92176,0,0,0
0.0087533,0.038664,0.78287,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.041597,0.079789,0.92311,0,0,0
0.0087539,0.038664,0.78287,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.041813,0.079674,0.92434,0,0,0
0.0087544,0.038665,0.78287,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.042009,0.07957,0.92545,0,0,0
0.0087548,0.038665,0.78286,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.042187,0.079476,0.92645,0,0,0
0.0087552,0.038665,0.78286,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.042347,0.079391,0.92736,0,0,0
0.0087556,0.038665,0.78286,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.042492,0.079314,0.92818,0,0,0
0.0087559,0.038665,0.78286,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.042624,0.079245,0.92893,0,0,0
0.0087562,0.038666,0.78286,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.042743,0.079182,0.9296,0,0,0
0.0087565,0.038666,0.78285,0.0521,0.06,0.06,1,-0.02,0.3,0.21,1,1,1.0088,-0.71972,-2.1272,1.042,1.2,1.2,-0.043873,0.078582,0.936,0,0,0,-0.04285,0.079125,0.93021,0,0,0
